City,Country,Latitude,Longitude,Population,Elevation,Timezone,GMT_offset
Woburn,Canada,43.76657,-79.22773,53485,157,America/Toronto,-5
Woburn,United States,42.47926,-71.15228,39555,34,America/New_York,-5
Wodonga,Australia,-36.12179,146.88809,18582,167,Australia/Melbourne,11
Wodzislaw Slaski,Poland,50.00377,18.47205,49521,246,Europe/Warsaw,1
Woerden,Netherlands,52.085,4.88333,48431,4,Europe/Amsterdam,1
Woerth am Rhein,Germany,49.04888,8.25959,17272,116,Europe/Berlin,1
Wokha,India,26.09717,94.25817,54010,1385,Asia/Kolkata,5.5
Woking,United Kingdom,51.31903,-0.55893,103932,39,Europe/London,0
Wokingham,United Kingdom,51.4112,-0.83565,41143,72,Europe/London,0
Wola,Poland,52.2401,20.98869,143996,114,Europe/Warsaw,1
Wolcott,United States,41.60232,-72.98677,16639,201,America/New_York,-5
Wolf Trap,United States,38.93983,-77.28609,16131,89,America/New_York,-5
Wolfen,Germany,51.66122,12.26873,25251,90,Europe/Berlin,1
Wolfenbuettel,Germany,52.16442,10.54095,54740,80,Europe/Berlin,1
Wolfratshausen,Germany,47.91289,11.42166,17191,578,Europe/Berlin,1
Wolfsburg,Germany,52.42452,10.7815,123064,62,Europe/Berlin,1
Wollongong,Australia,-34.424,150.89345,292190,29,Australia/Sydney,11
Wollongong city centre,Australia,-34.4279,150.89268,19108,10,Australia/Sydney,11
Wolmaransstad,South Africa,-27.1974,25.98311,49366,1357,Africa/Johannesburg,2
Wolomin,Poland,52.34006,21.24207,36592,96,Europe/Warsaw,1
Woluwe-Saint-Lambert,Belgium,50.84389,4.42912,56584,72,Europe/Brussels,1
Wolverhampton,United Kingdom,52.58547,-2.12296,252791,160,Europe/London,0
Wombwell,United Kingdom,53.52189,-1.39698,15518,53,Europe/London,0
Wondelgem,Belgium,51.08705,3.70909,23546,6,Europe/Brussels,1
Wongsorejo,Indonesia,-7.9908,114.4009,29193,32,Asia/Jakarta,7
Wonju,South Korea,37.35139,127.94528,243387,133,Asia/Seoul,9
Wonopringgo,Indonesia,-6.98333,109.61667,38429,45,Asia/Jakarta,7
Wonosobo,Indonesia,-7.35889,109.90306,92990,794,Asia/Jakarta,7
Wonsan,North Korea,39.15278,127.44361,329207,7,Asia/Pyongyang,9
Wood Green,United Kingdom,51.6,-0.11667,28453,38,Europe/London,0
Woodbridge,United States,40.5576,-74.28459,19265,13,America/New_York,-5
Woodburn,United States,45.14373,-122.85537,25173,59,America/Los_Angeles,-8
Woodbury,United States,44.92386,-92.95938,67855,323,America/Chicago,-6
Woodford Green,United Kingdom,51.60938,0.02329,22803,62,Europe/London,0
Woodhaven,United States,40.68927,-73.85791,36555,13,America/New_York,-5
Woodland,United States,38.67852,-121.7733,58567,21,America/Los_Angeles,-8
Woodland Hills,United States,34.16834,-118.60592,70000,277,America/Los_Angeles,-8
Woodlands,Singapore,1.43801,103.78877,252530,27,Asia/Singapore,8
Woodlawn,United States,38.71678,-76.72803,20804,104,America/Chicago,-5
Woodmere,United States,40.63205,-73.71263,17121,13,America/New_York,-5
Woodridge,United States,41.74697,-88.05034,33370,226,America/Chicago,-6
Woodrow,United States,40.54344,-74.19764,21005,40,America/New_York,-5
Woodside,United States,40.74538,-73.90541,41981,20,America/New_York,-5
Woodstock,Canada,43.13339,-80.7497,40404,299,America/Toronto,-5
Woodstock,United States,34.10149,-84.51938,25189,289,America/Chicago,-5
Woonsocket,United States,42.00288,-71.51478,41475,55,America/New_York,-5
Wooster,United States,40.80517,-81.93646,26749,303,America/New_York,-5
Worcester,South Africa,-33.64651,19.44852,127597,234,Africa/Johannesburg,2
Worcester,United Kingdom,52.18935,-2.22001,101659,29,Europe/London,0
Worcester,United States,42.26259,-71.80229,206518,164,America/New_York,-5
Worcester Park,United Kingdom,51.37992,-0.24445,16031,24,Europe/London,0
Workington,United Kingdom,54.6425,-3.54413,27120,20,Europe/London,0
Worksop,United Kingdom,53.30182,-1.12404,43252,46,Europe/London,0
Worms,Germany,49.63278,8.35916,81099,104,Europe/Berlin,1
Worthing,United Kingdom,50.81795,-0.37538,99110,7,Europe/London,0
Wrexham,United Kingdom,53.04664,-2.99132,65692,87,Europe/London,0
Wright,United States,30.45575,-86.63829,23127,18,America/Chicago,-6
Wroclaw,Poland,51.1,17.03333,634893,119,Europe/Warsaw,1
Wrzesnia,Poland,52.32512,17.56519,28703,106,Europe/Warsaw,1
Wuchang,"China, People's Republic of",44.91428,127.15001,94786,193,Asia/Shanghai,8
Wucheng,"China, People's Republic of",29.60077,118.17495,60212,149,Asia/Shanghai,8
Wuchuan,"China, People's Republic of",21.45713,110.76591,104168,7,Asia/Shanghai,8
Wuda,"China, People's Republic of",39.49944,106.71167,129922,1129,Asia/Shanghai,8
Wudil,Nigeria,11.80937,8.84422,23066,419,Africa/Lagos,1
Wuduan,"China, People's Republic of",34.57444,117.09528,41803,35,Asia/Shanghai,8
Wuelfrath,Germany,51.28195,7.03821,22355,189,Europe/Berlin,1
Wuerselen,Germany,50.81809,6.1347,37074,190,Europe/Berlin,1
Wuerzburg,Germany,49.79391,9.95121,133731,204,Europe/Berlin,1
Wugang,"China, People's Republic of",26.7279,110.63198,132457,319,Asia/Shanghai,8
Wuhai,"China, People's Republic of",39.68442,106.81583,218427,1096,Asia/Shanghai,8
Wuhan,"China, People's Republic of",30.58333,114.26667,9785388,20,Asia/Shanghai,8
Wuhu,"China, People's Republic of",31.33728,118.37351,1665000,19,Asia/Shanghai,8
Wujia,"China, People's Republic of",21.76667,109.03333,15549,28,Asia/Shanghai,8
Wujing,"China, People's Republic of",36.45,118.4,60260,200,Asia/Shanghai,8
Wukari,Nigeria,7.87139,9.77786,92933,189,Africa/Lagos,1
Wulingyuan,"China, People's Republic of",29.34936,110.54407,52712,327,Asia/Shanghai,8
Wum,Cameroon,6.38333,10.06667,68836,1055,Africa/Douala,1
Wunstorf,Germany,52.42377,9.43585,42080,47,Europe/Berlin,1
Wuppertal,Germany,51.25627,7.14816,360797,150,Europe/Berlin,1
Wurzen,Germany,51.3707,12.73939,15233,126,Europe/Berlin,1
Wushan,"China, People's Republic of",36.24725,118.83832,33881,162,Asia/Shanghai,8
Wutongshu,"China, People's Republic of",38.18333,106.28333,20506,1116,Asia/Shanghai,8
Wuwei,"China, People's Republic of",37.92672,102.63202,493092,1542,Asia/Shanghai,8
Wuxi,"China, People's Republic of",26.5844,111.859,3543719,10,Asia/Shanghai,8
Wuxue,"China, People's Republic of",29.85058,115.5525,220661,23,Asia/Shanghai,8
Wuyang,"China, People's Republic of",31.9925,116.24722,79070,33,Asia/Shanghai,8
Wuyishan,"China, People's Republic of",27.75995,118.03066,137133,224,Asia/Shanghai,8
Wuzhen,"China, People's Republic of",30.74536,120.4851,60000,8,Asia/Shanghai,8
Wuzhou,"China, People's Republic of",23.48054,111.28848,761948,51,Asia/Shanghai,8
Wyandotte,United States,42.21421,-83.14992,25156,177,America/Detroit,-5
Wyckoff,United States,41.00954,-74.17292,17124,112,America/New_York,-5
Wylie,United States,33.01512,-96.53888,46708,174,America/Chicago,-6
Wyndham Vale,Australia,-37.89138,144.62368,23093,32,Australia/Melbourne,11
Wyoming,United States,42.91336,-85.70531,75275,199,America/Detroit,-5
Wyszkow,Poland,52.59278,21.4584,26628,92,Europe/Warsaw,1
Xacmaz,Azerbaijan,41.46426,48.80565,37175,47,Asia/Baku,4
Xai-Xai,Mozambique,-25.05194,33.64417,127366,4,Africa/Maputo,2
Xalapa de Enriquez,Mexico,19.53124,-96.91589,424755,1396,America/Mexico_City,-6
Xalatlaco,Mexico,19.18314,-99.41844,15043,2770,America/Mexico_City,-6
Xalisco,Mexico,21.451,-104.8983,35702,997,America/Mazatlan,-7
Xam Nua,Laos,20.4164,104.045,46800,957,Asia/Vientiane,7
Xankandi,Azerbaijan,39.8177,46.7528,53100,850,Asia/Baku,4
Xanten,Germany,51.65877,6.45297,21587,24,Europe/Berlin,1
Xanthi,Greece,41.13488,24.888,48221,81,Europe/Athens,2
Xanxere,Brazil,-26.87694,-52.40417,32957,796,America/Sao_Paulo,-3
Xativa,Spain,38.99042,-0.51852,29386,108,Europe/Madrid,1
Xenia,United States,39.68478,-83.92965,25976,285,America/New_York,-5
"Xi'an","China, People's Republic of",34.25833,108.92861,6501190,416,Asia/Shanghai,8
Xiamen,"China, People's Republic of",24.47979,118.08187,3531347,12,Asia/Shanghai,8
Xiangcheng Chengguanzhen,"China, People's Republic of",33.84703,113.4778,65833,85,Asia/Shanghai,8
Xiangjiaba,"China, People's Republic of",28.63266,104.40416,102143,318,Asia/Shanghai,8
Xiangtan,"China, People's Republic of",27.85,112.9,674189,31,Asia/Shanghai,8
Xiangxiang,"China, People's Republic of",27.73333,112.53333,87592,46,Asia/Shanghai,8
Xiangyang,"China, People's Republic of",32.0422,112.14479,462956,71,Asia/Shanghai,8
Xiangzhou,"China, People's Republic of",36.16444,119.41889,61748,49,Asia/Shanghai,8
Xianju,"China, People's Republic of",28.8547,120.73168,61532,60,Asia/Shanghai,8
Xianning,"China, People's Republic of",29.84347,114.32201,179494,30,Asia/Shanghai,8
Xiannue,"China, People's Republic of",32.42806,119.56048,83936,13,Asia/Shanghai,8
Xianshuigu,"China, People's Republic of",38.985,117.38278,74028,5,Asia/Shanghai,8
Xiantao,"China, People's Republic of",30.3708,113.44294,239406,36,Asia/Shanghai,8
Xianyang,"China, People's Republic of",34.33778,108.70261,1034081,387,Asia/Shanghai,8
Xiaogan,"China, People's Republic of",30.92689,113.92221,160437,35,Asia/Shanghai,8
Xiaolingwei,"China, People's Republic of",32.03244,118.854,66031,14,Asia/Shanghai,8
Xiaoshan,"China, People's Republic of",30.16746,120.25883,95234,14,Asia/Shanghai,8
Xiaoshi,"China, People's Republic of",41.29711,124.12092,68994,206,Asia/Shanghai,8
Xiaoweizhai,"China, People's Republic of",26.19028,107.5125,58913,757,Asia/Shanghai,8
Xiasi,"China, People's Republic of",26.51667,107.78333,25490,690,Asia/Shanghai,8
Xiaying,"China, People's Republic of",37.04248,119.47654,23395,11,Asia/Shanghai,8
Xiazhen,"China, People's Republic of",34.80222,117.11167,125667,39,Asia/Shanghai,8
Xiazhuang,"China, People's Republic of",34.91611,118.63889,63285,17,Asia/Shanghai,8
Xichang,"China, People's Republic of",21.63333,102.26341,481796,1558,Asia/Shanghai,8
Xico,Mexico,19.27032,-97.00819,18652,1318,America/Mexico_City,-6
Xicotepec de Juarez,Mexico,20.27605,-97.96111,39803,1167,America/Mexico_City,-6
Xifeng,"China, People's Republic of",42.73722,124.72222,61087,197,Asia/Shanghai,8
Xigang,"China, People's Republic of",38.55258,106.34805,112061,1111,Asia/Shanghai,8
Xihe,"China, People's Republic of",31.68635,113.46585,90422,64,Asia/Shanghai,8
Xihu,"China, People's Republic of",35.44934,119.23607,29978,59,Asia/Shanghai,8
Xilin Hot,"China, People's Republic of",43.96667,116.03333,120965,982,Asia/Shanghai,8
Ximeicun,"China, People's Republic of",24.98773,118.3858,94326,28,Asia/Shanghai,8
Xincheng,"China, People's Republic of",33.63333,115.18333,65411,43,Asia/Shanghai,8
Xindi,"China, People's Republic of",29.81667,113.46667,175761,27,Asia/Shanghai,8
Xindian,"China, People's Republic of",34.14281,118.29444,44409,23,Asia/Shanghai,8
Xingcheng,"China, People's Republic of",40.61667,120.71667,98968,10,Asia/Shanghai,8
Xingdaohu,"China, People's Republic of",21.71479,109.13207,24048,19,Asia/Shanghai,8
Xinghua,"China, People's Republic of",32.93917,119.83417,105918,8,Asia/Shanghai,8
Xinglongshan,"China, People's Republic of",43.95611,125.46611,58432,228,Asia/Shanghai,8
Xinglou,"China, People's Republic of",34.56667,117.82778,49653,27,Asia/Shanghai,8
Xingning,"China, People's Republic of",24.1483,115.72272,274499,122,Asia/Shanghai,8
Xingren,"China, People's Republic of",25.43333,105.23333,91579,1445,Asia/Shanghai,8
Xingtai,"China, People's Republic of",37.06306,114.49417,611739,76,Asia/Shanghai,8
Xinguara,Brazil,-7.09829,-49.9435,43530,252,America/Belem,-3
Xingyi,"China, People's Republic of",25.09617,104.90639,322890,1192,Asia/Shanghai,8
Xinhe,"China, People's Republic of",34.18613,117.98775,48712,22,Asia/Shanghai,8
Xining,"China, People's Republic of",36.62554,101.75739,767531,2275,Asia/Shanghai,8
Xinji,"China, People's Republic of",37.90278,115.20361,145911,40,Asia/Shanghai,8
Xinle,"China, People's Republic of",38.34917,114.66667,99347,80,Asia/Shanghai,8
Xinmin,"China, People's Republic of",41.99083,122.82528,74139,34,Asia/Shanghai,8
Xinqing,"China, People's Republic of",48.28701,129.52337,55415,311,Asia/Shanghai,8
Xinshi,"China, People's Republic of",31.04704,113.14098,98422,115,Asia/Shanghai,8
Xintai,"China, People's Republic of",35.90056,117.75194,222459,197,Asia/Shanghai,8
Xinxiang,"China, People's Republic of",35.19033,113.80151,743601,82,Asia/Shanghai,8
Xinxing,"China, People's Republic of",36.04917,119.54139,38200,61,Asia/Shanghai,8
Xinyang,"China, People's Republic of",32.12278,114.06556,1590668,89,Asia/Shanghai,8
Xinyi,"China, People's Republic of",22.37303,110.94746,300511,31,Asia/Shanghai,8
Xinyu,"China, People's Republic of",27.80429,114.93335,97480,68,Asia/Shanghai,8
Xinyuan,"China, People's Republic of",43.42649,83.24959,300000,953,Asia/Urumqi,6
Xinzhai,"China, People's Republic of",36.4,118.61667,100168,150,Asia/Shanghai,8
Xinzhi,"China, People's Republic of",36.49889,111.70472,72303,519,Asia/Shanghai,8
Xinzhou,"China, People's Republic of",30.86667,112.73333,544683,29,Asia/Shanghai,8
Xiongzhou,"China, People's Republic of",25.11667,114.3,79050,119,Asia/Shanghai,8
Xique Xique,Brazil,-10.82294,-42.72815,35433,406,America/Bahia,-3
Xirivella,Spain,39.46588,-0.42589,30691,35,Europe/Madrid,1
Xishan,"China, People's Republic of",27.66667,113.5,98162,69,Asia/Shanghai,8
Xiulin,"China, People's Republic of",29.71667,112.4,122411,36,Asia/Shanghai,8
Xiuyan,"China, People's Republic of",40.29278,123.27444,71614,82,Asia/Shanghai,8
Xiuying,"China, People's Republic of",20.00073,110.29359,290000,16,Asia/Shanghai,8
Xiva,Uzbekistan,41.38555,60.36408,55567,98,Asia/Samarkand,5
Xixiang,"China, People's Republic of",35.16278,112.865,60745,132,Asia/Shanghai,8
Xo`jaobod,Uzbekistan,40.66886,72.56002,16889,669,Asia/Tashkent,5
Xo`jayli Shahri,Uzbekistan,42.40881,59.44544,50000,75,Asia/Samarkand,5
Xochimilco,Mexico,19.25465,-99.10356,407885,2244,America/Mexico_City,-6
Xochitepec,Mexico,18.7808,-99.23049,19164,1123,America/Mexico_City,-6
Xonacatlan,Mexico,19.40513,-99.52807,20680,2585,America/Mexico_City,-6
Xoxocotla,Mexico,18.68415,-99.24577,21074,1032,America/Mexico_City,-6
Xuanzhou,"China, People's Republic of",30.9525,118.75528,127758,25,Asia/Shanghai,8
Xuchang,"China, People's Republic of",34.03189,113.86299,1265536,71,Asia/Shanghai,8
Xucheng,"China, People's Republic of",20.32917,110.16712,83267,75,Asia/Shanghai,8
Xunchang,"China, People's Republic of",28.45433,104.71498,64580,515,Asia/Shanghai,8
Xuzhou,"China, People's Republic of",34.20442,117.28386,1253991,35,Asia/Shanghai,8
Xuzhuang,"China, People's Republic of",34.29614,117.45798,56099,30,Asia/Shanghai,8
"Ya'an","China, People's Republic of",29.98521,102.999,189979,591,Asia/Shanghai,8
Yabelo,Ethiopia,4.88333,38.08333,17819,1906,Africa/Addis_Ababa,3
Yablonovskiy,Russia,44.98901,38.94324,33431,17,Europe/Moscow,3
Yabrud,Syria,33.96921,36.65729,40502,1382,Asia/Damascus,2
Yabuki,Japan,37.2,140.31667,16955,282,Asia/Tokyo,9
Yachimata,Japan,35.65,140.31667,83322,47,Asia/Tokyo,9
Yacuiba,Bolivia,-22.01643,-63.67753,82803,629,America/La_Paz,-4
Yadgir,India,16.77007,77.13755,65376,379,Asia/Kolkata,5.5
Yafa,Israel,32.68923,35.27832,18905,356,Asia/Jerusalem,2
Yafran,Libya,32.06329,12.52859,67638,681,Africa/Tripoli,2
Yagoona,Australia,-33.9049,151.01996,17908,49,Australia/Sydney,11
Yagoua,Cameroon,10.34107,15.23288,80235,336,Africa/Douala,1
Yagry,Russia,64.59417,39.81028,40000,8,Europe/Moscow,3
Yaguachi Nuevo,Ecuador,-2.0968,-79.69485,27947,12,America/Guayaquil,-5
Yaguajay,Cuba,22.32691,-79.23567,42218,29,America/Havana,-5
Yahotyn,Ukraine,50.27975,31.76246,22779,130,Europe/Kiev,2
Yahyali,Turkey,38.10228,35.35704,25019,1180,Europe/Istanbul,3
Yaita,Japan,36.8,139.93333,36275,191,Asia/Tokyo,9
Yaizu,Japan,34.86877,138.31952,121057,8,Asia/Tokyo,9
Yajalon,Mexico,17.17276,-92.33315,16622,797,America/Mexico_City,-6
Yakeshi,"China, People's Republic of",49.28333,120.73333,116284,661,Asia/Shanghai,8
Yakima,United States,46.60207,-120.5059,93701,325,America/Los_Angeles,-8
Yako,Burkina Faso,12.9591,-2.26075,22904,332,Africa/Ouagadougou,0
Yakuplu,Turkey,40.98894,28.67582,28811,74,Europe/Istanbul,3
Yakutsk,Russia,62.03389,129.73306,235600,126,Asia/Yakutsk,9
Yala,Thailand,6.53995,101.28128,93558,24,Asia/Bangkok,7
Yalova,Turkey,40.65501,29.27693,71289,9,Europe/Istanbul,3
Yalta,Ukraine,44.50218,34.16624,77003,56,Europe/Simferopol,3
Yalutorovsk,Russia,56.65358,66.30057,35892,64,Asia/Yekaterinburg,5
Yalvac,Turkey,38.29556,31.17778,39145,1100,Europe/Istanbul,3
Yamada,Japan,39.46667,141.95,15195,4,Asia/Tokyo,9
Yamaga,Japan,33.01667,130.68911,32298,35,Asia/Tokyo,9
Yamagata,Japan,35.47619,136.7721,254538,156,Asia/Tokyo,9
Yamaguchi,Japan,34.18333,131.46667,145515,157,Asia/Tokyo,9
Yamazakicho-nakabirose,Japan,35,134.55,25115,95,Asia/Tokyo,9
Yambio,South Sudan,4.57083,28.39417,40382,655,Africa/Juba,3
Yambol,Bulgaria,42.48333,26.5,80116,132,Europe/Sofia,2
Yamethin,Myanmar,20.43189,96.13875,59867,203,Asia/Yangon,6.5
Yamoto,Japan,38.42738,141.21487,32028,2,Asia/Tokyo,9
Yamoussoukro,Ivory Coast,6.82055,-5.27674,194530,214,Africa/Abidjan,0
Yamunanagar,India,30.12796,77.28371,208931,278,Asia/Kolkata,5.5
Yanacancha,Peru,-10.24111,-76.25525,23175,3997,America/Lima,-5
Yanagawa,Japan,33.16667,130.4,40386,1,Asia/Tokyo,9
Yanagawamachi-saiwaicho,Japan,37.85,140.6,20807,44,Asia/Tokyo,9
Yanai,Japan,33.96667,132.11667,32229,0,Asia/Tokyo,9
Yanam,India,16.73308,82.21364,36896,11,Asia/Kolkata,5.5
Yanamalakuduru,India,16.48531,80.66746,30000,18,Asia/Kolkata,5.5
Yanaul,Russia,56.2751,54.9338,27963,99,Asia/Yekaterinburg,5
Yanbu,Saudi Arabia,24.08954,38.0618,200161,6,Asia/Riyadh,3
Yancheng,"China, People's Republic of",33.3575,120.1573,1615717,3,Asia/Shanghai,8
Yangambi,Democratic Republic of the Congo,0.76755,24.43973,35531,459,Africa/Lubumbashi,2
Yangchun,"China, People's Republic of",22.16667,111.78333,153547,22,Asia/Shanghai,8
Yangcun,"China, People's Republic of",39.36389,117.06028,63756,7,Asia/Shanghai,8
Yanggu,"China, People's Republic of",36.11056,115.77528,74725,42,Asia/Shanghai,8
Yanggu,South Korea,38.10583,127.98944,24027,192,Asia/Seoul,9
Yanghe,"China, People's Republic of",38.27852,106.24776,67901,1123,Asia/Shanghai,8
Yangiobod,Uzbekistan,41.11919,70.09406,24900,1310,Asia/Tashkent,5
Yangiqo`rg`on,Uzbekistan,41.19474,71.72385,28422,750,Asia/Tashkent,5
Yangirabot,Uzbekistan,40.02539,65.96095,25027,418,Asia/Samarkand,5
Yangiyer,Uzbekistan,40.275,68.8225,32636,314,Asia/Tashkent,5
Yangiyul,Uzbekistan,41.11202,69.0471,60000,347,Asia/Tashkent,5
Yangjiang,"China, People's Republic of",21.85563,111.96272,1292987,15,Asia/Shanghai,8
Yangju,South Korea,37.83311,127.06169,179923,76,Asia/Seoul,9
